price,size,bathrooms,bedrooms,floors,view,yearBuilt,distAirport,distCityCenter
248393.9,259.0,1.0,1.0,1.0,4.0,1958.0,34.82,29.9
240249.38,223.0,1.0,1.0,1.0,1.0,1966.0,30.65,31.01
242741.22,201.0,1.0,1.0,1.0,2.0,1974.0,34.87,28.24
280238.64,207.0,1.0,1.0,1.0,4.0,1974.0,43.68,17.67
187029.71,201.0,1.0,1.0,1.0,6.0,1974.0,25.41,31.58
176619.11,230.0,1.0,1.0,1.0,3.0,1960.0,35.96,30.37
291580.59,216.0,1.0,1.0,1.0,1.0,1961.0,46.76,35.5
231232.46,223.0,1.0,1.0,1.0,5.0,1958.0,43.41,32.04
130788.41,280.0,1.0,1.0,3.0,3.0,1958.0,22.44,41.18
242149.79,201.0,1.0,1.0,2.0,1.0,1951.0,31.58,24.81
219166.64,212.0,1.0,1.0,1.0,1.0,1978.0,44.9,32.93
315022.78,201.0,1.0,1.0,1.0,4.0,1955.0,30.95,29.6
286466.34,201.0,1.0,1.0,3.0,3.0,1962.0,25.07,37.07
314229.13,212.0,1.0,1.0,1.0,1.0,1963.0,24.81,26.43
282434.49,201.0,1.0,1.0,1.0,5.0,1974.0,39.02,29.23
196949.27,201.0,1.0,1.0,1.0,3.0,1985.0,36.05,44.18
233712.14,201.0,1.0,1.0,1.0,3.0,1963.0,36.05,20.49
268757.07,281.0,1.0,1.0,2.0,1.0,1959.0,35.96,35.58
203086.58,201.0,1.0,1.0,1.0,5.0,1986.0,47.35,27.74
296931.7,201.0,1.0,1.0,1.0,4.0,1985.0,29.42,20.86
165756.07,201.0,1.0,1.0,2.0,5.0,1982.0,34.51,16.27
304758.68,201.0,1.0,1.0,2.0,5.0,1958.0,31.41,22.15
201296.4,201.0,1.0,1.0,1.0,1.0,1969.0,36.5,24.41
134619.01,255.0,1.0,1.0,2.0,2.0,1976.0,35.11,30.15
322114.07,201.0,1.0,1.0,2.0,5.0,1984.0,37.79,25.67
183640.67,204.0,1.0,1.0,1.0,1.0,1981.0,31.93,40.22
215210.03,231.0,1.0,1.0,1.0,1.0,1984.0,37.0,32.73
287358.95,201.0,1.0,1.0,1.0,1.0,1986.0,31.35,29.71
267822.8,201.0,1.0,1.0,2.0,1.0,1976.0,31.24,29.89
307351.86,212.0,1.0,1.0,1.0,1.0,1975.0,44.11,26.67
251737.13,201.0,1.0,1.0,1.0,4.0,1954.0,35.12,26.85
204821.63,243.0,1.0,1.0,1.0,1.0,1956.0,33.4,32.77
245230.89,258.0,1.0,1.0,1.0,5.0,1961.0,38.97,35.31
275760.81,258.0,1.0,1.0,2.0,2.0,1968.0,26.79,29.51
276394.38,257.0,1.0,1.0,1.0,1.0,1986.0,36.76,37.69
259301.84,201.0,1.0,1.0,4.0,1.0,1964.0,34.09,26.23
239921.19,201.0,1.0,1.0,1.0,4.0,1966.0,33.61,30.48
264316.4,201.0,1.0,1.0,1.0,2.0,1980.0,38.41,33.56
213920.61,369.0,1.0,1.0,2.0,1.0,1961.0,29.32,28.72
238246.72,214.0,1.0,1.0,1.0,3.0,1970.0,35.21,39.02
292729.07,209.0,1.0,1.0,1.0,1.0,1971.0,42.59,24.35
221990.92,214.0,1.0,1.0,1.0,4.0,1955.0,28.46,35.04
251906.45,201.0,1.0,1.0,2.0,1.0,1952.0,36.26,32.08
133595.4,240.0,1.0,1.0,1.0,1.0,1963.0,34.82,31.46
357797.13,269.0,1.0,1.0,2.0,4.0,1965.0,36.77,27.28
191335.11,201.0,1.0,1.0,1.0,5.0,1973.0,30.92,26.6
290176.08,201.0,1.0,1.0,1.0,1.0,1968.0,26.82,26.28
281285.64,235.0,1.0,1.0,1.0,1.0,1971.0,31.46,24.23
287502.84,264.0,1.0,1.0,1.0,3.0,1958.0,25.75,30.42
212807.91,323.0,1.0,1.0,3.0,1.0,1961.0,35.7,32.24
235044.65,266.0,1.0,1.0,1.0,1.0,1983.0,29.83,20.06
221038.8,278.0,1.0,1.0,1.0,1.0,1976.0,33.66,31.43
224209.63,239.0,1.0,1.0,1.0,1.0,1965.0,43.74,24.24
184140.9,278.0,1.0,1.0,1.0,1.0,1977.0,40.67,27.4
250662.21,230.0,1.0,1.0,1.0,1.0,1953.0,32.71,28.34
240479.72,201.0,1.0,1.0,2.0,3.0,1982.0,40.21,18.87
245058.19,229.0,1.0,1.0,1.0,1.0,1960.0,31.29,28.89
273190.02,201.0,1.0,1.0,1.0,2.0,1989.0,32.47,21.44
164204.26,234.0,1.0,1.0,1.0,2.0,1964.0,29.2,24.65
309586.27,201.0,1.0,1.0,1.0,1.0,1973.0,32.53,31.32
273384.65,234.0,1.0,1.0,2.0,1.0,1955.0,39.4,30.19
277280.06,201.0,1.0,1.0,1.0,4.0,1988.0,26.49,32.88
233766.28,201.0,1.0,1.0,2.0,5.0,1964.0,34.28,28.15
182280.66,235.0,1.0,1.0,1.0,1.0,1974.0,32.61,31.21
221164.69,206.0,1.0,1.0,1.0,5.0,1989.0,38.6,36.97
237597.91,201.0,1.0,1.0,2.0,2.0,1977.0,29.11,25.89
202116.23,247.0,1.0,1.0,2.0,1.0,1977.0,36.0,35.07
265071.9,273.0,1.0,1.0,1.0,1.0,1969.0,33.2,33.68
260854.09,201.0,1.0,1.0,1.0,2.0,1976.0,40.8,36.58
304309.79,215.0,1.0,1.0,1.0,1.0,1952.0,26.73,33.28
330312.45,201.0,1.0,1.0,1.0,1.0,1960.0,31.02,34.12
274489.94,201.0,1.0,1.0,1.0,3.0,1982.0,26.67,35.06
257464.7,201.0,1.0,1.0,1.0,2.0,1964.0,39.93,25.68
253421.22,233.0,1.0,1.0,1.0,1.0,1967.0,36.27,25.69
315546.08,238.0,1.0,1.0,3.0,1.0,1977.0,33.81,38.38
278264.07,230.0,1.0,1.0,1.0,4.0,1956.0,32.53,32.36
321650.9,216.0,1.0,1.0,3.0,5.0,1961.0,31.88,34.16
257957.37,201.0,1.0,1.0,1.0,1.0,1966.0,33.01,21.78
279789.11,201.0,1.0,1.0,1.0,1.0,1973.0,43.31,28.83
268663.08,216.0,1.0,1.0,1.0,3.0,1988.0,34.88,31.35
164888.35,201.0,1.0,1.0,2.0,4.0,1978.0,27.01,32.89
232666.92,231.0,1.0,1.0,2.0,1.0,1965.0,35.03,37.59
236138.35,252.0,1.0,1.0,1.0,1.0,1986.0,31.58,31.08
245543.0,201.0,1.0,1.0,1.0,2.0,1961.0,36.3,32.95
272764.25,224.0,1.0,1.0,1.0,1.0,1967.0,37.49,23.6
281559.91,201.0,1.0,1.0,1.0,5.0,1964.0,40.54,27.33
255003.21,233.0,1.0,1.0,1.0,3.0,1968.0,28.34,25.62
203551.12,201.0,1.0,1.0,1.0,1.0,1985.0,33.51,26.57
282126.34,204.0,1.0,1.0,2.0,5.0,1979.0,24.15,32.11
263720.85,232.0,1.0,1.0,1.0,5.0,1953.0,32.93,23.97
211959.4,201.0,1.0,1.0,1.0,1.0,1976.0,36.01,24.96
242281.65,201.0,1.0,1.0,1.0,3.0,1953.0,29.85,27.47
142513.26,255.0,1.0,1.0,1.0,4.0,1987.0,24.48,35.57
241859.06,337.0,1.0,1.0,4.0,5.0,1957.0,33.73,27.97
321667.68,226.0,1.0,1.0,1.0,2.0,1975.0,39.32,40.17
271547.63,201.0,1.0,1.0,2.0,1.0,1981.0,36.09,38.24
226271.37,237.0,1.0,1.0,1.0,6.0,1962.0,39.96,33.97
203870.55,267.0,1.0,1.0,1.0,1.0,1963.0,34.88,23.37
265112.98,201.0,1.0,1.0,1.0,1.0,1983.0,42.74,25.59
254192.41,201.0,1.0,1.0,1.0,1.0,1972.0,44.33,30.61
266244.24,237.0,1.0,1.0,2.0,1.0,1961.0,37.91,32.18
274730.42,201.0,1.0,1.0,2.0,1.0,1968.0,36.68,34.02
273196.48,205.0,1.0,1.0,1.0,5.0,1987.0,37.89,29.17
282929.63,201.0,1.0,1.0,2.0,4.0,1965.0,39.23,30.89
263793.42,201.0,1.0,1.0,1.0,1.0,1985.0,33.39,28.84
353242.88,201.0,1.0,1.0,1.0,2.0,1985.0,31.41,36.4
286746.33,201.0,1.0,1.0,1.0,2.0,1990.0,37.37,24.11
137371.86,218.0,1.0,1.0,2.0,6.0,1988.0,26.01,28.31
226411.8,201.0,1.0,1.0,2.0,2.0,1980.0,32.02,30.35
179572.43,229.0,1.0,1.0,1.0,4.0,1966.0,35.47,29.13
257113.39,201.0,1.0,1.0,1.0,4.0,1961.0,33.89,37.5
255751.04,201.0,1.0,1.0,1.0,1.0,1982.0,39.73,26.39
234473.43,224.0,1.0,1.0,1.0,1.0,1987.0,29.91,33.36
202242.4,201.0,1.0,1.0,1.0,4.0,1970.0,31.1,38.72
293775.04,201.0,1.0,1.0,1.0,3.0,1961.0,34.53,33.81
253779.03,201.0,1.0,1.0,1.0,1.0,1963.0,31.28,30.69
198952.3,201.0,1.0,1.0,1.0,4.0,1981.0,33.56,27.1
250166.44,222.0,1.0,1.0,2.0,1.0,1982.0,35.79,23.39
113257.37,201.0,1.0,1.0,1.0,1.0,1971.0,33.32,35.19
179055.35,201.0,1.0,1.0,1.0,1.0,1988.0,32.59,21.39
191265.64,224.0,1.0,1.0,1.0,3.0,1957.0,41.64,28.53
199027.04,314.0,1.0,1.0,1.0,1.0,1966.0,21.89,34.05
257856.66,213.0,1.0,1.0,1.0,5.0,1969.0,36.01,29.95
189217.97,201.0,1.0,1.0,1.0,2.0,1976.0,33.26,28.82
298833.31,201.0,1.0,1.0,4.0,2.0,1951.0,41.65,28.46
243339.21,201.0,1.0,1.0,2.0,3.0,1961.0,30.21,25.62
199313.03,229.0,1.0,1.0,1.0,5.0,1958.0,32.94,34.4
206286.17,225.0,1.0,1.0,2.0,4.0,1986.0,21.05,21.06
223772.48,224.0,1.0,1.0,1.0,4.0,1956.0,35.89,27.63
176157.18,221.0,1.0,1.0,1.0,1.0,1962.0,35.61,37.34
248726.16,201.0,1.0,1.0,1.0,5.0,1975.0,37.61,28.33
234823.1,201.0,1.0,1.0,1.0,2.0,1968.0,36.89,29.61
250309.99,236.0,1.0,1.0,2.0,1.0,1988.0,29.15,22.38
241526.92,201.0,1.0,1.0,1.0,3.0,1968.0,26.02,23.31
254032.75,272.0,1.0,1.0,1.0,1.0,1968.0,40.03,30.24
294040.81,201.0,1.0,1.0,1.0,2.0,1984.0,42.59,27.73
233518.48,228.0,1.0,1.0,1.0,2.0,1957.0,29.79,26.96
194762.89,201.0,1.0,1.0,1.0,1.0,1982.0,37.16,30.3
227911.56,203.0,1.0,1.0,1.0,1.0,1960.0,31.41,34.03
235429.58,205.0,1.0,1.0,2.0,1.0,1981.0,30.31,34.32
243855.78,201.0,1.0,1.0,2.0,2.0,1976.0,35.03,30.03
272129.86,201.0,1.0,1.0,1.0,1.0,1977.0,35.1,34.99
174114.02,201.0,1.0,1.0,2.0,1.0,1988.0,35.48,36.51
287126.67,270.0,1.0,1.0,1.0,2.0,1982.0,36.11,33.06
212122.43,201.0,1.0,1.0,1.0,5.0,1960.0,29.05,25.73
230760.59,201.0,1.0,1.0,1.0,6.0,1972.0,38.97,35.31
241016.97,201.0,1.0,1.0,1.0,2.0,1986.0,34.38,27.93
315128.5,306.0,1.0,1.0,1.0,1.0,1977.0,38.15,38.79
212114.21,201.0,1.0,1.0,1.0,5.0,1953.0,43.62,25.59
154548.88,201.0,1.0,1.0,1.0,1.0,1988.0,25.92,30.92
335466.96,240.0,1.0,1.0,1.0,1.0,1972.0,33.4,24.08
276684.64,255.0,1.0,1.0,2.0,2.0,1958.0,47.06,29.1
346914.62,323.0,1.0,1.0,1.0,1.0,1968.0,38.95,24.51
266338.28,201.0,1.0,1.0,2.0,1.0,1972.0,27.1,24.49
307973.98,201.0,1.0,1.0,3.0,1.0,1961.0,38.36,35.35
297809.86,201.0,1.0,1.0,1.0,1.0,1964.0,30.14,34.44
275665.96,238.0,1.0,1.0,4.0,1.0,1975.0,26.56,29.12
327028.42,240.0,1.0,1.0,1.0,1.0,1966.0,39.74,28.8
182941.16,295.0,1.0,1.0,1.0,2.0,1982.0,38.12,29.56
235780.94,206.0,1.0,1.0,2.0,1.0,1974.0,36.79,31.54
268350.26,213.0,1.0,1.0,1.0,1.0,1983.0,36.1,28.32
205927.69,201.0,1.0,1.0,1.0,5.0,1972.0,30.76,35.61
226328.98,269.0,1.0,1.0,1.0,1.0,1951.0,42.95,24.71
212110.52,201.0,1.0,1.0,2.0,1.0,1978.0,33.45,24.67
346108.2,201.0,1.0,1.0,1.0,1.0,1988.0,46.02,26.6
289237.54,201.0,1.0,1.0,1.0,1.0,1985.0,33.58,35.2
241613.66,201.0,1.0,1.0,2.0,4.0,1986.0,40.4,30.44
249618.02,213.0,1.0,1.0,1.0,5.0,1972.0,39.09,23.29
200725.04,222.0,1.0,1.0,1.0,5.0,1967.0,29.74,32.18
185019.89,240.0,1.0,1.0,1.0,4.0,1951.0,33.98,34.35
157915.47,319.0,1.0,1.0,1.0,1.0,1951.0,34.55,34.31
272127.05,201.0,1.0,1.0,1.0,1.0,1964.0,36.6,24.55
186815.22,201.0,1.0,1.0,1.0,2.0,1953.0,36.45,28.57
334751.2,209.0,1.0,1.0,1.0,1.0,1952.0,33.19,29.38
244405.46,201.0,1.0,1.0,3.0,3.0,1984.0,38.19,30.72
220234.2,289.0,1.0,1.0,2.0,1.0,1989.0,31.1,31.89
268637.74,201.0,1.0,1.0,1.0,1.0,1986.0,32.35,38.96
272552.82,215.0,1.0,1.0,1.0,5.0,1960.0,38.14,30.42
215264.1,201.0,1.0,1.0,1.0,3.0,1973.0,42.91,35.08
236120.8,290.0,1.0,1.0,1.0,1.0,1976.0,24.31,33.03
161533.41,201.0,1.0,1.0,1.0,3.0,1984.0,38.85,24.01
220599.77,252.0,1.0,1.0,1.0,1.0,1960.0,30.62,25.4
320081.52,208.0,1.0,1.0,2.0,5.0,1965.0,25.7,40.26
245521.14,201.0,1.0,1.0,2.0,4.0,1984.0,39.86,33.6
288116.64,300.0,1.0,1.0,1.0,1.0,1962.0,36.59,30.62
196483.12,243.0,1.0,1.0,1.0,1.0,1952.0,36.05,37.05
214026.84,202.0,1.0,1.0,2.0,1.0,1988.0,38.06,26.44
322401.63,251.0,1.0,1.0,1.0,4.0,1975.0,35.49,33.73
171275.62,201.0,1.0,1.0,1.0,3.0,1969.0,37.15,27.97
145192.65,213.0,1.0,1.0,1.0,5.0,1952.0,41.07,39.41
260805.94,201.0,1.0,1.0,2.0,4.0,1978.0,31.03,28.88
244782.62,201.0,1.0,1.0,1.0,1.0,1962.0,34.91,27.85
259277.47,201.0,1.0,1.0,3.0,4.0,1982.0,26.63,31.88
325528.56,201.0,1.0,1.0,1.0,4.0,1959.0,51.46,28.56
287024.11,201.0,1.0,1.0,1.0,2.0,1960.0,38.59,31.05
285465.91,223.0,1.0,1.0,1.0,2.0,1983.0,33.15,29.69
110483.31,201.0,1.0,1.0,1.0,2.0,1951.0,25.36,28.98
331256.31,201.0,1.0,1.0,2.0,6.0,1955.0,34.26,39.53
203570.52,240.0,1.0,1.0,2.0,4.0,1952.0,30.81,22.33
285153.25,319.0,1.0,1.0,2.0,4.0,1966.0,30.28,33.08
240197.81,201.0,1.0,1.0,1.0,1.0,1966.0,47.21,24.42
173095.96,305.0,1.0,1.0,1.0,1.0,1975.0,30.16,26.38
331328.32,266.0,1.0,1.0,1.0,1.0,1985.0,34.94,29.01
327314.04,297.0,1.0,1.0,1.0,1.0,1963.0,41.33,30.17
290771.37,214.0,1.0,1.0,1.0,1.0,1970.0,40.31,32.14
291980.02,201.0,1.0,1.0,1.0,1.0,1983.0,31.82,26.51
252808.81,290.0,1.0,1.0,1.0,2.0,1960.0,31.05,29.29
237395.92,246.0,1.0,1.0,1.0,2.0,1987.0,26.52,35.37
156150.74,220.0,1.0,1.0,1.0,2.0,1955.0,29.43,32.72
197854.35,233.0,1.0,1.0,1.0,3.0,1974.0,40.65,24.13
200759.13,252.0,1.0,1.0,1.0,1.0,1980.0,32.9,33.31
304128.99,201.0,1.0,1.0,1.0,1.0,1952.0,37.79,34.21
197879.73,201.0,1.0,1.0,1.0,1.0,1967.0,30.22,34.88
223959.55,201.0,1.0,1.0,1.0,5.0,1989.0,33.74,29.18
289117.65,201.0,1.0,1.0,1.0,2.0,1970.0,32.81,34.16
315301.02,201.0,1.0,1.0,2.0,1.0,1989.0,36.25,26.34
233262.6,221.0,1.0,1.0,3.0,5.0,1968.0,31.28,31.4
262426.05,239.0,1.0,1.0,2.0,3.0,1956.0,34.77,31.57
180358.52,201.0,1.0,1.0,1.0,1.0,1982.0,28.25,32.21
205594.75,201.0,1.0,1.0,1.0,1.0,1960.0,33.5,32.45
207021.46,204.0,1.0,1.0,1.0,1.0,1956.0,36.01,25.22
224596.38,201.0,1.0,1.0,2.0,2.0,1957.0,44.17,32.44
316503.53,201.0,1.0,1.0,1.0,2.0,1955.0,37.02,21.23
247026.68,201.0,1.0,1.0,1.0,4.0,1954.0,37.5,33.62
165264.51,220.0,1.0,1.0,1.0,2.0,1980.0,36.44,28.89
254761.49,273.0,1.0,1.0,1.0,3.0,1956.0,34.05,31.0
171815.12,201.0,1.0,1.0,1.0,1.0,1984.0,40.29,26.47
210552.69,245.0,1.0,1.0,1.0,1.0,1973.0,29.39,32.13
199208.82,201.0,1.0,1.0,1.0,1.0,1967.0,28.1,24.47
298036.81,278.0,1.0,1.0,3.0,1.0,1988.0,38.69,30.65
179274.18,267.0,1.0,1.0,1.0,1.0,1975.0,38.83,23.92
208189.79,201.0,1.0,1.0,1.0,4.0,1985.0,35.14,32.86
300551.33,201.0,1.0,1.0,3.0,3.0,1983.0,42.51,36.1
259084.83,201.0,1.0,1.0,1.0,3.0,1962.0,42.56,28.88
211390.17,201.0,1.0,1.0,1.0,2.0,1968.0,38.38,31.62
230785.13,201.0,1.0,1.0,1.0,3.0,1960.0,34.82,32.24
218583.19,201.0,1.0,1.0,2.0,1.0,1968.0,33.76,24.53
263497.12,201.0,1.0,1.0,1.0,5.0,1984.0,26.53,27.95
280950.97,210.0,1.0,1.0,1.0,1.0,1952.0,35.96,40.49
197622.42,208.0,1.0,1.0,1.0,2.0,1975.0,38.11,33.93
263404.38,201.0,1.0,1.0,1.0,5.0,1986.0,36.92,22.4
271644.33,243.0,1.0,1.0,2.0,6.0,1958.0,36.03,29.66
298056.22,201.0,1.0,1.0,1.0,2.0,1973.0,38.04,29.18
243385.02,201.0,1.0,1.0,4.0,3.0,1958.0,32.05,33.39
219336.96,201.0,1.0,1.0,1.0,1.0,1987.0,31.99,25.31
180549.24,201.0,1.0,1.0,1.0,1.0,1968.0,34.2,31.13
277471.53,201.0,1.0,1.0,1.0,1.0,1972.0,33.9,33.45
268018.11,239.0,1.0,1.0,1.0,5.0,1973.0,34.0,29.62
221640.16,228.0,1.0,1.0,1.0,3.0,1980.0,31.59,31.32
324558.9,208.0,1.0,1.0,2.0,1.0,1966.0,42.66,30.64
309569.74,212.0,1.0,1.0,1.0,5.0,1954.0,40.36,35.66
341111.85,239.0,1.0,1.0,1.0,1.0,1980.0,37.72,31.26
237831.22,201.0,1.0,1.0,2.0,4.0,1983.0,36.0,30.31
256645.28,216.0,1.0,1.0,3.0,5.0,1980.0,30.63,29.09
235998.6,201.0,1.0,1.0,1.0,2.0,1981.0,23.73,30.28
233065.59,236.0,1.0,1.0,1.0,5.0,1968.0,48.39,37.11
227668.5,201.0,1.0,1.0,1.0,3.0,1985.0,37.02,31.8
287212.44,201.0,1.0,1.0,1.0,1.0,1982.0,32.71,27.49
291878.19,201.0,1.0,1.0,1.0,1.0,1956.0,26.75,22.62
302815.96,231.0,1.0,1.0,2.0,1.0,1968.0,37.92,30.56
299762.03,201.0,1.0,1.0,2.0,1.0,1953.0,32.03,38.49
253065.68,201.0,1.0,1.0,2.0,1.0,1971.0,35.16,26.74
298272.85,208.0,1.0,1.0,1.0,1.0,1962.0,36.59,28.86
232754.08,201.0,1.0,1.0,2.0,1.0,1975.0,34.54,31.65
242309.56,201.0,1.0,1.0,2.0,1.0,1966.0,37.31,34.55
191124.66,309.0,1.0,1.0,1.0,1.0,1984.0,34.09,35.42
193668.05,232.0,1.0,1.0,1.0,4.0,1977.0,28.23,28.99
137044.35,201.0,1.0,1.0,1.0,3.0,1966.0,35.95,26.59
371731.49,201.0,1.0,1.0,1.0,3.0,1977.0,31.93,35.51
232864.3,211.0,1.0,1.0,1.0,3.0,1960.0,37.3,26.78
307072.22,201.0,1.0,1.0,1.0,1.0,1985.0,35.99,27.28
189950.21,208.0,1.0,1.0,1.0,1.0,1966.0,30.71,31.74
368266.22,242.0,1.0,1.0,2.0,4.0,1958.0,25.45,30.08
125753.3,201.0,1.0,1.0,1.0,5.0,1974.0,36.44,22.35
251256.6,254.0,1.0,1.0,1.0,1.0,1976.0,38.51,27.07
268617.78,230.0,1.0,1.0,3.0,1.0,1963.0,31.18,30.59
242192.67,201.0,1.0,1.0,1.0,3.0,1979.0,30.27,34.04
276876.9,201.0,1.0,1.0,1.0,2.0,1977.0,34.84,34.13
307370.25,201.0,1.0,1.0,2.0,1.0,1986.0,30.6,31.8
229511.44,201.0,1.0,1.0,1.0,1.0,1959.0,33.28,31.69
174805.86,238.0,1.0,1.0,2.0,1.0,1981.0,32.26,22.59
303889.88,212.0,1.0,1.0,1.0,1.0,1974.0,42.12,36.37
319868.33,292.0,1.0,1.0,1.0,1.0,1962.0,42.65,28.49
334020.2,201.0,1.0,1.0,2.0,5.0,1955.0,45.61,32.36
333801.12,201.0,1.0,1.0,1.0,3.0,1985.0,44.94,31.78
231788.05,236.0,1.0,1.0,4.0,1.0,1988.0,35.92,29.57
196946.2,275.0,1.0,1.0,1.0,4.0,1969.0,34.79,32.47
197810.99,231.0,1.0,1.0,1.0,3.0,1977.0,34.65,24.7
328473.04,201.0,1.0,1.0,1.0,5.0,1980.0,32.35,31.81
249968.19,232.0,1.0,1.0,1.0,3.0,1986.0,32.65,36.13
243793.67,216.0,1.0,1.0,1.0,1.0,1961.0,47.28,29.64
312386.64,281.0,1.0,1.0,3.0,1.0,1952.0,36.39,32.51
287386.67,241.0,1.0,1.0,1.0,2.0,1976.0,38.42,27.04
208594.78,201.0,1.0,1.0,2.0,3.0,1968.0,41.17,21.79
225421.81,201.0,1.0,1.0,1.0,1.0,1990.0,33.93,25.51
253961.63,201.0,1.0,1.0,1.0,1.0,1959.0,33.7,22.13
327917.73,246.0,1.0,1.0,1.0,3.0,1968.0,31.14,31.6
236279.86,201.0,1.0,1.0,2.0,5.0,1989.0,38.27,22.41
261770.74,252.0,1.0,1.0,2.0,1.0,1960.0,35.23,35.5
177441.35,201.0,1.0,1.0,1.0,3.0,1983.0,40.79,33.36
269792.2,240.0,1.0,1.0,1.0,3.0,1958.0,26.23,29.19
259841.15,201.0,1.0,1.0,1.0,3.0,1968.0,32.01,33.43
237257.65,226.0,1.0,1.0,1.0,1.0,1983.0,28.98,32.05
279878.75,201.0,1.0,1.0,1.0,3.0,1972.0,41.04,35.51
241217.3,203.0,1.0,1.0,1.0,1.0,1955.0,40.61,33.89
298638.31,201.0,1.0,1.0,4.0,3.0,1971.0,30.0,42.39
273586.46,201.0,1.0,1.0,1.0,3.0,1968.0,35.49,29.22
268113.45,260.0,1.0,1.0,1.0,4.0,1964.0,34.93,36.91
346389.19,210.0,1.0,1.0,1.0,1.0,1962.0,36.43,24.41
263381.59,236.0,1.0,1.0,1.0,5.0,1985.0,31.89,34.14
206496.19,201.0,1.0,1.0,1.0,1.0,1975.0,34.99,26.88
239222.16,201.0,1.0,1.0,1.0,1.0,1961.0,29.97,25.47
189476.84,201.0,1.0,1.0,1.0,1.0,1957.0,32.45,24.96
245395.7,201.0,1.0,1.0,1.0,1.0,1958.0,37.88,33.64
235577.55,234.0,1.0,1.0,1.0,3.0,1982.0,29.6,31.41
276952.87,222.0,1.0,1.0,1.0,2.0,1964.0,40.99,28.16
220159.48,201.0,1.0,1.0,1.0,1.0,1965.0,31.83,24.74
196269.33,201.0,1.0,1.0,1.0,2.0,1951.0,38.95,32.64
266537.68,201.0,1.0,1.0,1.0,1.0,1963.0,36.47,31.17
303116.99,223.0,1.0,1.0,1.0,1.0,1983.0,37.21,27.71
261756.31,201.0,1.0,1.0,1.0,4.0,1956.0,36.45,33.14
144412.96,201.0,1.0,1.0,1.0,4.0,1959.0,29.63,35.21
216596.71,217.0,1.0,1.0,2.0,1.0,1970.0,40.48,30.86
243054.24,201.0,1.0,1.0,1.0,1.0,1969.0,39.75,37.46
236894.59,201.0,1.0,1.0,1.0,1.0,1979.0,34.75,34.76
262681.28,239.0,1.0,1.0,1.0,1.0,1982.0,20.4,31.94
240677.13,201.0,1.0,1.0,2.0,5.0,1963.0,31.49,31.18
287706.4,235.0,1.0,1.0,1.0,3.0,1968.0,39.51,36.34
185542.23,205.0,1.0,1.0,2.0,1.0,1960.0,37.21,29.15
243901.24,282.0,1.0,1.0,1.0,4.0,1967.0,33.27,40.77
219686.61,201.0,1.0,1.0,1.0,2.0,1988.0,37.22,26.84
251438.15,205.0,1.0,1.0,1.0,2.0,1954.0,30.98,22.88
251709.13,243.0,1.0,1.0,2.0,1.0,1960.0,33.92,32.09
196040.54,251.0,1.0,1.0,1.0,1.0,1972.0,33.15,23.16
281981.25,201.0,1.0,1.0,1.0,3.0,1988.0,34.87,35.58
214001.28,223.0,1.0,1.0,1.0,3.0,1982.0,33.61,28.9
204332.29,201.0,1.0,1.0,4.0,5.0,1967.0,36.13,29.3
231792.26,239.0,1.0,1.0,2.0,5.0,1969.0,23.95,36.35
253236.71,201.0,1.0,1.0,1.0,1.0,1964.0,33.9,25.94
197707.69,201.0,1.0,1.0,2.0,5.0,1983.0,42.94,34.64
341066.61,201.0,1.0,1.0,1.0,1.0,1981.0,33.76,37.06
122082.76,264.0,1.0,1.0,1.0,1.0,1983.0,35.95,20.84
223132.93,212.0,1.0,1.0,1.0,4.0,1979.0,31.7,26.8
123320.44,212.0,1.0,1.0,1.0,4.0,1975.0,33.82,32.17
270688.23,287.0,1.0,1.0,1.0,6.0,1952.0,28.8,32.74
265307.56,201.0,1.0,1.0,1.0,1.0,1981.0,33.37,30.55
320592.22,201.0,1.0,1.0,2.0,1.0,1956.0,29.41,22.95
192645.59,226.0,1.0,1.0,1.0,1.0,1970.0,32.57,29.65
360057.95,212.0,1.0,1.0,4.0,1.0,1964.0,33.85,28.98
225791.16,288.0,1.0,1.0,1.0,3.0,1960.0,24.99,28.8
200504.08,216.0,1.0,1.0,1.0,5.0,1983.0,33.64,24.12
250393.44,269.0,1.0,1.0,1.0,1.0,1959.0,38.88,26.77
263095.6,242.0,1.0,1.0,1.0,1.0,1968.0,31.84,32.24
266093.77,201.0,1.0,1.0,4.0,1.0,1983.0,33.85,31.35
271476.11,201.0,1.0,1.0,1.0,1.0,1986.0,30.46,22.18
258619.63,201.0,1.0,1.0,1.0,5.0,1980.0,31.33,17.82
295981.62,201.0,1.0,1.0,1.0,4.0,1988.0,38.05,27.64
210877.38,230.0,1.0,1.0,1.0,1.0,1984.0,32.05,29.53
277974.85,201.0,1.0,1.0,1.0,6.0,1979.0,45.1,30.67
272393.78,230.0,1.0,1.0,2.0,1.0,1969.0,42.01,31.88
121419.95,231.0,1.0,1.0,1.0,1.0,1988.0,36.29,34.58
244801.99,259.0,1.0,1.0,1.0,2.0,1951.0,31.32,30.4
275442.83,283.0,1.0,1.0,2.0,1.0,1989.0,37.5,33.44
253516.74,201.0,1.0,1.0,1.0,1.0,1975.0,32.11,27.52
366416.15,252.0,1.0,1.0,1.0,1.0,1960.0,36.75,15.96
184008.24,201.0,1.0,1.0,1.0,1.0,1951.0,34.12,23.59
267596.76,222.0,1.0,1.0,1.0,2.0,1983.0,28.21,35.75
