manufacturer_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,drivetrain,price_usd
Others,automatic,white,73000,2017,gasoline,3.6,minivan,front,23750.0
Others,automatic,green,371758,1999,gasoline,3.3,minivan,front,1600.0
Others,automatic,silver,191512,2010,gasoline,2.0,hatchback,front,7950.0
Others,automatic,silver,257973,1999,gasoline,2.4,minivan,front,2690.0
Others,automatic,blue,300000,2002,gasoline,3.3,minivan,front,4400.0
Others,automatic,silver,224094,2001,gasoline,2.4,minivan,front,3950.0
Others,automatic,silver,280000,2001,gasoline,2.4,minivan,front,4100.0
Others,automatic,silver,107826,2007,gasoline,2.0,hatchback,front,6000.0
Others,automatic,blue,230000,2002,gasoline,3.5,sedan,front,3500.0
Others,automatic,green,300000,2001,gasoline,2.4,hatchback,front,3200.0
Others,automatic,blue,267151,2001,gasoline,2.4,minivan,front,3600.0
Others,automatic,blue,234964,2006,gasoline,2.0,hatchback,front,5300.0
Others,mechanical,red,200000,1996,gasoline,2.0,sedan,front,1100.0
Others,automatic,green,284000,1998,gasoline,2.4,minivan,front,2000.0
Others,automatic,silver,240000,2009,diesel,2.0,suv,front,9300.0
Others,automatic,black,65000,2011,gasoline,3.6,suv,all,19900.0
Others,automatic,red,175000,2007,gasoline,2.0,hatchback,front,6300.0
Others,automatic,white,229000,2004,gasoline,2.4,minivan,front,3690.0
Others,automatic,green,432914,1999,gasoline,3.3,minivan,front,2650.0
Others,automatic,grey,220480,2004,gasoline,2.4,sedan,front,2600.0
Others,mechanical,blue,300000,2000,gasoline,2.0,minivan,front,1800.0
Others,automatic,other,506943,2002,gasoline,3.3,minivan,front,3999.0
Others,automatic,silver,434523,2004,gasoline,2.4,sedan,front,3100.0
Others,automatic,orange,380000,2004,gasoline,3.3,minivan,front,4700.0
Others,automatic,other,300000,1999,gasoline,2.4,minivan,front,3300.0
Others,automatic,black,250000,2001,gasoline,2.4,coupe,front,2800.0
Others,automatic,silver,296119,2003,gasoline,2.4,sedan,front,2950.0
Others,mechanical,green,370149,1998,gasoline,2.4,minivan,front,3500.0
Others,automatic,other,191512,2006,gasoline,2.4,hatchback,front,5499.0
Others,automatic,yellow,263580,2001,gasoline,3.3,minivan,front,5250.0
Others,automatic,black,207000,2013,gasoline,2.4,universal,front,14800.0
Others,automatic,other,193266,2007,gasoline,2.0,hatchback,front,5600.0
Others,automatic,white,250000,1999,gasoline,2.4,minivan,front,2200.0
Others,automatic,violet,370000,1999,gasoline,3.2,sedan,front,2600.0
Others,automatic,green,138000,2003,gasoline,2.4,sedan,front,1300.0
Others,automatic,silver,230000,2000,gasoline,2.4,minivan,front,2100.0
Others,automatic,other,370149,1999,gasoline,2.7,sedan,front,2600.0
Others,automatic,silver,346017,2001,gasoline,2.4,sedan,front,2000.0
Others,automatic,white,280509,1997,gasoline,3.8,minivan,front,3700.0
Others,automatic,grey,190439,2004,gasoline,2.7,universal,rear,7300.0
Others,automatic,white,260000,2006,gasoline,2.0,hatchback,front,5500.0
Others,automatic,blue,170000,2002,gasoline,5.2,minibus,rear,12500.0
Others,automatic,silver,276332,2004,gasoline,3.3,minivan,front,4900.0
Others,mechanical,green,222222,2001,gasoline,2.0,sedan,front,1500.0
Others,automatic,black,222222,2002,gasoline,2.7,sedan,front,1900.0
Others,automatic,silver,150000,2000,gasoline,2.0,sedan,front,2300.0
Others,automatic,black,435000,2000,gasoline,5.2,minibus,rear,9990.0
Others,automatic,red,400000,1999,gasoline,2.4,minivan,front,1200.0
Others,automatic,green,260000,2000,gasoline,2.4,minivan,front,1850.0
Others,automatic,black,257495,2005,gasoline,3.3,minivan,front,6999.0
Others,automatic,black,195000,2013,gasoline,5.7,pickup,all,34999.0
Others,automatic,green,160000,2002,gasoline,3.0,coupe,front,3000.0
Others,automatic,brown,350000,1996,gasoline,2.0,sedan,front,1300.0
Others,automatic,red,306709,1997,gasoline,2.4,sedan,front,1850.0
Others,automatic,violet,386243,2003,gasoline,2.4,sedan,front,3800.0
Others,automatic,blue,453216,2002,gasoline,3.3,minivan,front,2500.0
Others,automatic,silver,200000,2002,gasoline,2.7,sedan,front,3500.0
Others,automatic,blue,410383,2000,gasoline,2.4,minivan,front,3500.0
Others,automatic,green,160000,2000,gasoline,2.4,minivan,front,3100.0
Others,automatic,green,273588,1998,gasoline,3.3,minivan,front,2999.0
Others,automatic,green,170000,1998,gasoline,3.3,minivan,front,2999.0
Others,automatic,blue,315000,2000,gasoline,2.4,minivan,front,2200.0
Others,automatic,blue,285945,2007,gasoline,2.0,hatchback,front,5200.0
Others,automatic,blue,273588,2003,gasoline,3.3,minivan,front,5000.0
Others,automatic,silver,220480,1999,gasoline,2.0,sedan,front,1099.0
Others,automatic,white,200000,2000,gasoline,3.9,pickup,rear,5500.0
Others,mechanical,red,210000,1991,gasoline,3.0,coupe,front,4100.0
Others,automatic,black,240000,2000,gasoline,3.2,sedan,front,1599.0
Others,automatic,silver,122310,2008,gasoline,2.0,hatchback,front,8000.0
Others,automatic,other,205996,2003,gasoline,2.7,sedan,front,3650.0
Others,automatic,silver,329916,2007,gasoline,3.8,minivan,front,7500.0
Others,automatic,green,386243,1999,gasoline,2.4,minivan,front,2500.0
Others,automatic,blue,238000,2002,gasoline,2.4,minivan,front,5000.0
Others,automatic,white,379805,2001,diesel,5.9,pickup,rear,8750.0
Others,automatic,black,393394,2001,gasoline,2.4,minivan,front,4000.0
Others,automatic,white,370149,2002,gasoline,2.4,sedan,front,2200.0
Others,automatic,silver,98000,2004,gasoline,2.0,sedan,front,3399.0
Others,automatic,black,219000,2010,gasoline,2.7,minivan,front,10750.0
Others,automatic,red,175418,2003,gasoline,2.4,coupe,front,4700.0
Others,automatic,other,174000,2004,gasoline,2.4,coupe,front,2800.0
Others,automatic,other,300000,2003,gasoline,3.3,minivan,front,4000.0
Others,automatic,other,185079,2007,gasoline,5.7,suv,all,15000.0
Others,automatic,blue,280000,2005,gasoline,2.4,minivan,front,4750.0
Others,automatic,grey,238183,2004,gasoline,2.4,sedan,front,3150.0
Others,automatic,black,246230,2007,gasoline,3.7,suv,rear,9900.0
Others,automatic,green,402336,2000,gasoline,2.4,minivan,front,2050.0
Others,automatic,orange,200000,2000,gasoline,2.0,sedan,front,1300.0
Others,automatic,silver,300000,2001,gasoline,3.3,minivan,front,5000.0
Others,automatic,other,226956,2001,gasoline,2.4,sedan,front,2200.0
Others,mechanical,red,321869,1998,gasoline,2.4,minivan,front,2000.0
Others,automatic,silver,121880,2007,gasoline,2.0,hatchback,front,7000.0
Others,automatic,other,296531,2002,gasoline,2.7,sedan,front,3000.0
Others,automatic,black,200000,2005,gasoline,2.4,sedan,front,3100.0
Others,automatic,grey,339572,1998,gasoline,2.4,minivan,front,1700.0
Others,automatic,grey,331150,2004,gasoline,2.4,sedan,front,2899.0
Others,mechanical,white,65983,2011,gasoline,2.0,hatchback,front,9000.0
Others,automatic,green,273588,1999,gasoline,2.4,minivan,front,3000.0
Others,automatic,green,210000,2001,gasoline,2.4,minivan,front,2700.0
Others,automatic,silver,320000,2000,gasoline,3.0,minivan,front,1900.0
Others,automatic,black,164000,2007,gasoline,2.0,universal,front,5900.0
Others,automatic,white,73000,2017,gasoline,3.6,minivan,front,22900.0
Others,automatic,black,246230,2007,gasoline,4.7,suv,all,7000.0
Others,automatic,silver,162000,2002,gasoline,2.4,coupe,front,3100.0
Others,automatic,red,220000,1999,gasoline,2.4,minivan,front,2500.0
Others,mechanical,other,185000,2003,gasoline,2.4,sedan,front,3000.0
Others,automatic,black,100000,2000,gasoline,4.7,suv,all,6300.0
Others,automatic,other,267432,2004,gasoline,3.8,minivan,front,6850.0
Others,automatic,silver,195000,2001,gasoline,3.3,minivan,front,3150.0
Others,automatic,white,116000,2010,gasoline,5.7,pickup,all,16400.0
Others,automatic,green,400000,2002,gasoline,3.3,minivan,front,5000.0
Others,automatic,blue,105000,2013,gasoline,1.4,sedan,front,11000.0
Others,automatic,other,402345,1999,gasoline,2.4,minivan,front,1700.0
Others,automatic,grey,80000,2013,gasoline,3.6,suv,all,16750.0
Others,automatic,silver,270370,2007,gasoline,3.3,minivan,front,9500.0
Others,automatic,silver,334000,2000,gasoline,3.3,minivan,front,4899.0
Others,automatic,silver,289682,2001,gasoline,2.4,sedan,front,2500.0
Others,mechanical,silver,265000,2008,diesel,2.0,hatchback,front,7500.0
Others,automatic,blue,240000,2004,gasoline,2.4,sedan,front,4000.0
Others,automatic,black,246795,2009,gasoline,2.4,minivan,front,9000.0
Others,automatic,silver,209215,2010,gasoline,2.0,hatchback,front,7500.0
Others,automatic,silver,292901,2004,gasoline,2.4,sedan,front,3999.0
Others,automatic,other,429014,2000,gasoline,2.4,minivan,front,2222.0
Others,automatic,black,157000,2008,gasoline,2.4,sedan,front,6650.0
Others,mechanical,brown,186800,2010,gasoline,2.4,minivan,front,9200.0
Others,automatic,other,63000,2017,gasoline,3.6,coupe,rear,25500.0
Others,mechanical,red,149669,2008,gasoline,1.8,hatchback,front,6500.0
Others,automatic,silver,230000,2011,gasoline,2.4,suv,front,11500.0
Others,automatic,other,340000,2004,gasoline,3.3,minivan,front,5600.0
Others,automatic,silver,134000,2005,gasoline,2.4,minivan,front,5299.0
Others,automatic,black,292200,2003,gasoline,3.3,minivan,front,5499.0
Others,automatic,grey,366287,2006,gasoline,2.0,hatchback,front,5300.0
Others,automatic,other,220000,2000,gasoline,2.4,minivan,front,2950.0
Others,automatic,grey,313822,2007,gasoline,2.0,universal,front,6200.0
Others,automatic,grey,333333,2002,gasoline,2.7,sedan,front,3500.0
Others,automatic,silver,377000,2001,gasoline,3.3,minivan,front,5200.0
Others,automatic,white,422433,2004,gasoline,3.3,minivan,front,4000.0
Others,automatic,blue,200000,2002,gasoline,3.8,minivan,front,3500.0
Others,automatic,white,330000,2002,gasoline,2.4,minivan,front,2900.0
Others,automatic,blue,231746,2002,gasoline,2.4,sedan,front,2300.0
Others,automatic,black,167200,2007,gasoline,2.4,sedan,front,7799.0
Others,mechanical,black,298000,2006,diesel,2.0,suv,front,7499.0
Others,automatic,silver,280000,2005,gasoline,2.4,minivan,front,4199.0
Others,mechanical,grey,257495,2008,gasoline,3.3,minivan,front,11699.0
Others,automatic,orange,79000,2013,gasoline,5.7,pickup,all,24999.0
Others,automatic,silver,292000,2007,gasoline,3.3,minivan,front,6450.0
Others,automatic,blue,171000,2004,gasoline,2.4,coupe,front,3999.0
Others,automatic,silver,535244,2006,gasoline,3.3,minivan,front,6199.0
Others,automatic,silver,218000,2003,gasoline,2.0,sedan,front,2100.0
Others,automatic,silver,225308,2003,gasoline,2.4,sedan,front,2500.0
Others,automatic,white,118400,2010,gasoline,2.0,hatchback,front,9350.0
Others,automatic,silver,434523,2002,gasoline,3.3,minivan,front,5400.0
Others,automatic,red,81000,2013,gasoline,1.4,sedan,front,9500.0
Others,automatic,grey,164153,2005,gasoline,2.4,sedan,front,3300.0
Others,automatic,blue,220000,1999,gasoline,2.4,minivan,front,1300.0
Others,automatic,other,317041,2000,gasoline,2.7,sedan,front,3000.0
Others,automatic,black,209215,2006,gasoline,2.4,hatchback,all,6150.0
Others,automatic,silver,287150,2000,gasoline,2.4,minivan,front,2500.0
Others,automatic,blue,320000,1999,gasoline,2.0,sedan,front,1500.0
Others,automatic,black,152000,2012,gasoline,2.4,suv,front,13500.0
Others,automatic,black,300000,1998,gasoline,2.5,sedan,front,1250.0
Others,automatic,grey,115000,2008,gasoline,3.5,suv,all,9200.0
Others,automatic,silver,240000,2003,gasoline,2.0,sedan,front,2900.0
Others,automatic,other,337962,2000,gasoline,2.4,minivan,front,2100.0
Others,automatic,other,318650,2002,gasoline,2.0,sedan,front,2500.0
Others,automatic,black,187580,2008,gasoline,2.0,hatchback,front,5750.0
Others,automatic,green,350000,1996,gasoline,2.4,minivan,front,2400.0
Others,automatic,grey,350000,1998,gasoline,2.4,sedan,front,1500.0
Others,automatic,green,623123,1998,gasoline,2.4,minivan,front,2000.0
Others,mechanical,black,30000,1992,gasoline,3.5,coupe,rear,7500.0
Others,automatic,white,120000,2009,gasoline,2.0,hatchback,front,6500.0
Others,automatic,other,386243,2007,gasoline,2.0,suv,front,6300.0
Others,automatic,blue,241402,2001,gasoline,3.3,minivan,front,3500.0
Others,automatic,blue,280000,2001,gasoline,3.5,sedan,front,3250.0
Others,automatic,red,44500,2015,gasoline,3.0,pickup,all,35900.0
Others,automatic,blue,209215,2000,gasoline,2.4,minivan,front,3100.0
Others,automatic,silver,347618,2000,gasoline,2.7,sedan,front,3100.0
Others,automatic,other,225308,2001,gasoline,2.4,sedan,front,2300.0
Others,automatic,red,330000,2008,gasoline,3.3,minivan,front,11200.0
Others,automatic,other,307385,2004,gasoline,2.4,sedan,front,1850.0
Others,automatic,black,80467,2010,gasoline,5.7,pickup,all,20000.0
Others,automatic,blue,383024,2000,gasoline,2.7,sedan,front,2500.0
Others,automatic,silver,270000,2001,gasoline,2.4,sedan,front,2700.0
Others,automatic,green,250000,2001,gasoline,3.3,minivan,front,4200.0
Others,automatic,silver,200000,2005,gasoline,2.4,minivan,front,4700.0
Others,automatic,grey,94000,2014,gasoline,3.6,sedan,rear,23900.0
Others,automatic,silver,225000,2001,gasoline,3.8,minivan,front,5686.24
Others,automatic,silver,395000,2002,gasoline,3.3,minivan,front,5000.0
Others,automatic,silver,257495,2008,gasoline,3.3,minivan,front,9650.0
Others,automatic,green,330000,1997,gasoline,2.4,minivan,front,2590.0
Others,automatic,other,289682,2001,gasoline,2.7,sedan,front,2200.0
Others,automatic,blue,327000,1998,gasoline,2.5,sedan,front,1900.0
Others,automatic,other,213413,2002,gasoline,2.4,sedan,front,2882.0
Others,automatic,grey,184900,1999,gasoline,2.4,sedan,front,1131.94
Others,automatic,red,117000,2012,gasoline,2.0,sedan,front,11200.0
Others,automatic,other,257495,1998,gasoline,3.0,minivan,front,3000.0
Others,automatic,yellow,315000,2000,gasoline,2.7,sedan,front,1500.0
Others,automatic,other,222089,2005,gasoline,2.4,minivan,front,5500.0
Others,automatic,green,450616,1999,gasoline,3.3,minivan,front,3000.0
Others,automatic,white,121000,2011,gasoline,3.6,minivan,front,16800.0
Others,automatic,grey,185000,2012,gasoline,4.7,pickup,all,18000.0
Others,mechanical,blue,250575,2007,gasoline,5.7,pickup,all,13999.0
Others,automatic,green,360000,2000,gasoline,2.4,minivan,front,2500.0
Others,automatic,grey,386243,2003,gasoline,2.4,sedan,front,2750.0
Others,automatic,violet,333333,1999,gasoline,3.2,sedan,front,2600.0
Others,automatic,silver,160934,2002,gasoline,3.3,minivan,front,4500.0
Others,automatic,grey,67000,2016,gasoline,5.7,pickup,all,33500.0
Others,automatic,black,297000,2005,gasoline,5.7,suv,all,7500.0
Others,automatic,white,117000,2008,gasoline,2.0,hatchback,front,7800.0
Others,mechanical,black,240000,2003,gasoline,2.0,sedan,front,1199.0
Others,automatic,orange,185000,2010,gasoline,2.0,hatchback,front,8300.0
Others,automatic,black,275198,2007,gasoline,3.3,minivan,front,11800.0
Others,automatic,blue,241402,2003,gasoline,2.0,sedan,front,2800.0
Others,automatic,red,210000,1996,gasoline,2.4,minivan,front,4000.0
Others,automatic,black,200000,2007,gasoline,3.7,suv,all,10150.0
Others,automatic,other,243000,2004,gasoline,3.8,minivan,front,6200.0
Others,automatic,red,350000,2006,gasoline,2.0,hatchback,rear,6500.0
Others,automatic,red,257495,1997,gasoline,2.4,minivan,front,3550.0
Others,automatic,silver,260714,2000,gasoline,2.4,minivan,front,2700.0
Others,automatic,black,190000,2009,gasoline,2.0,hatchback,front,8400.0
Others,automatic,silver,300000,1999,gasoline,2.7,sedan,front,2000.0
Others,mechanical,green,172000,2008,gasoline,1.8,hatchback,front,5300.0
Others,automatic,blue,284854,2004,gasoline,2.0,sedan,front,2000.0
Others,automatic,grey,440960,1997,gasoline,2.4,minivan,front,2450.0
Others,automatic,green,340000,1998,gasoline,2.7,sedan,front,2700.0
Others,automatic,white,260000,2001,gasoline,3.3,minivan,front,4700.0
Others,mechanical,black,255000,2005,gasoline,3.3,minivan,front,7000.0
Others,automatic,black,273588,2003,gasoline,2.4,sedan,front,3300.0
Others,automatic,white,250000,1999,gasoline,3.0,minivan,front,2000.0
Others,automatic,silver,190000,2003,gasoline,2.4,sedan,front,3300.0
Others,automatic,black,392207,2002,gasoline,2.4,minivan,front,4800.0
Others,automatic,blue,100000,2007,gasoline,2.4,sedan,front,3500.0
Others,automatic,other,346009,2001,gasoline,3.3,minivan,front,5500.0
Others,automatic,blue,250000,2007,gasoline,3.8,minivan,front,9500.0
Others,automatic,silver,241402,2001,gasoline,2.7,sedan,front,2700.0
Others,automatic,other,360000,2000,gasoline,2.4,minivan,front,4000.0
Others,automatic,black,180247,2008,gasoline,2.0,hatchback,front,6300.0
Others,automatic,blue,257495,2007,gasoline,3.3,minivan,front,10320.0
Others,automatic,red,521427,2001,gasoline,3.3,minivan,front,6000.0
Others,automatic,silver,170000,2003,gasoline,2.4,minivan,front,3500.0
Others,automatic,silver,250000,2000,gasoline,3.3,minivan,front,3600.0
Others,automatic,other,402336,1997,gasoline,3.0,minivan,front,1500.0
Others,automatic,grey,308994,2004,gasoline,3.3,minivan,front,4500.0
Others,automatic,silver,220000,2013,gasoline,3.6,minivan,front,13900.0
Others,automatic,silver,200000,1999,gasoline,2.0,sedan,front,1900.0
Others,automatic,silver,231746,2006,gasoline,2.0,hatchback,front,5600.0
Others,automatic,white,160000,2013,gasoline,4.2,sedan,front,10500.0
Others,automatic,red,230000,1998,gasoline,3.3,minivan,front,1350.0
Others,automatic,white,305775,2001,gasoline,3.3,minivan,front,3793.99
Others,automatic,white,402336,2008,gasoline,3.3,minivan,front,9000.0
Others,automatic,silver,265542,2002,gasoline,3.3,minivan,front,4000.0
Others,automatic,white,180000,2008,gasoline,3.8,minivan,front,11300.0
Others,automatic,silver,177028,2008,gasoline,3.3,minivan,front,8600.0
Others,automatic,silver,262257,2003,gasoline,2.4,sedan,front,3300.0
Others,mechanical,white,180000,2000,gasoline,2.0,sedan,front,2398.0
Others,automatic,grey,222222,1999,gasoline,2.4,sedan,front,1250.0
Others,automatic,blue,575976,1999,gasoline,3.3,minivan,front,3900.0
Others,automatic,other,289682,2004,gasoline,2.7,sedan,front,3800.0
Others,mechanical,green,305775,1997,gasoline,2.0,sedan,front,1900.0
Others,automatic,grey,278000,2001,gasoline,2.4,sedan,front,2500.0
Others,automatic,other,300000,2000,gasoline,2.5,sedan,front,2400.0
Others,automatic,silver,355000,2001,gasoline,3.3,minivan,front,4300.0
Others,automatic,blue,210502,2009,gasoline,4.7,pickup,all,18900.0
Others,automatic,blue,297729,2002,gasoline,3.3,universal,front,3655.0
Others,mechanical,blue,305775,2001,gasoline,2.4,minivan,front,4400.0
Others,automatic,black,197000,2001,gasoline,4.7,suv,all,9000.0
Others,mechanical,black,123000,2014,gasoline,2.7,suv,all,7500.0
Others,mechanical,green,123321,1990,gasoline,2.4,suv,all,2000.0
Others,mechanical,white,33000,2018,gasoline,2.7,suv,front,12800.0
Others,mechanical,green,61700,1987,gasoline,2.4,van,all,2999.0
Others,mechanical,green,246000,2008,gasoline,2.7,van,all,3990.0
